movieId,title,genres
7330,Tokyo Joe (1949),6|9
7331,"Serpent's Egg, The (Schlangenei, Das) (1977)",6|9
7332,Fire Down Below (1957),10|6
7333,"Corbeau, Le (Raven, The) (1943)",8|6|9
7334,"Front, The (1976)",3|6
7335,Pickup on South Street (1953),19
7336,"Damned, The (La Caduta degli dei) (1969)",6|16
7337,American Gun (2002),6
7338,Richard III (1955),6|16
7339,Quartet (1981),6|5
7340,Just One of the Guys (1985),3
7341,The Chase (1966),8|6|9
7342,"Kiss, The (1988)",11
7343,Wisconsin Death Trip (1999),14
7344,"Wrong Arm of the Law, The (1963)",3|8
7345,Agent Cody Banks 2: Destination London (2004),7|10|2|3
7346,"Girl Next Door, The (2004)",3|5
7347,Secret Window (2004),12|9
7348,Spartan (2004),9
7349,Broken Wings (Knafayim Shvurot) (2002),6
7350,Games People Play: New York (2004),3|14|6
7351,How to Draw a Bunny (2002),14
7352,Wilbur Wants to Kill Himself (2002),3|6|5
7353,Clifford (1994),3
7354,Mad Dog and Glory (1993),3|6|5
7355,Mr. Toad's Wild Ride (a.k.a. The Wind in the Willows) (1996),10|1|3
7356,Night Crossing (1981),6
7357,Peyton Place (1957),6|5
7358,Searching for Debra Winger (2002),14
7359,Walk Like a Man (1987),3
7360,Dawn of the Dead (2004),7|6|11|9
7361,Eternal Sunshine of the Spotless Mind (2004),6|5|13
7362,Taking Lives (2004),8|6|9
7363,"Child I Never Was, The (Leben lang kurze Hosen Tragen, Ein) (2002)",8|6
7364,Intermission (2003),3|8|6
7365,Noi the Albino (Nói albinói) (2003),6
7366,Jersey Girl (2004),3|6|5
7367,"Ladykillers, The (2004)",3|8
7368,Never Die Alone (2004),8|6|9
7369,Scooby-Doo 2: Monsters Unleashed (2004),7|10|2|3|12
7370,A Foreign Affair (2003),3|6|5
7371,Dogville (2003),6|12|9
7372,Ned Kelly (2003),6
7373,Hellboy (2004),7|10|4|11
7374,Home on the Range (2004),1|2|3|17|18
7375,"Prince & Me, The (2004)",3|5
7376,Walking Tall (2004),7
7377,"United States of Leland, The (2003)",8|6
7378,Johnson Family Vacation (2004),3
7379,The Alamo (2004),6|16|18
7380,Ella Enchanted (2004),3|4|5
7381,"Whole Ten Yards, The (2004)",7|3|8
7382,I'm Not Scared (Io non ho paura) (2003),6|12|9
7383,Shade (2003),8|6|9
7384,Since Otar Left (Depuis qu'Otar est parti...) (2003),6
7385,Twentynine Palms (2003),6|11
7386,"Ten Commandments, The (1956)",10|6
7387,Dawn of the Dead (1978),7|6|11
7388,"Brother Sun, Sister Moon (Fratello sole, sorella luna) (1972)",6
7389,One Million Years B.C. (1966),10|4
7390,Prey for Rock & Roll (2003),6|17
7391,"Mother, Jugs & Speed (1976)",3
7392,Bandolero! (1968),18
7393,"Slugger's Wife, The (1985)",3|5
7394,Those Magnificent Men in Their Flying Machines (1965),7|10|3
7395,Cheaper by the Dozen (1950),3|6
7396,Scenes From a Marriage (Scener ur ett äktenskap) (1973),6
7397,"Baby, the Rain Must Fall (1965)",6
7398,Belles on Their Toes (1952),3
7399,Ned Kelly (1970),7|8|18
7400,Beyond the Stars (1989),6|13
7401,Mac (1992),6
7402,"Food of the Gods, The (1976)",11|13
7403,Food of the Gods II (1989),11|13
7404,Anna (1987),6
7405,Road to Bali (1952),3|17
7406,"Flying Deuces, The (1939)",3
7407,Africa Screams (1949),10|3
7408,Jack and the Beanstalk (1952),2|3|4
7409,High Risk (1981),7|3|8
7410,"Osterman Weekend, The (1983)",7|9
7411,Munchies (1987),3|11
7412,"Cat and the Canary, The (1978)",3|11|12
7413,Hangman's Curse (2003),11|12|9
7414,Going in Style (1979),3|6
7415,"Late Show, The (1977)",3|8|6|12
7416,"Sunshine Boys, The (1975)",3
7417,Jersey Girl (1992),3|5
7418,"American Nightmare, The (2000)",14
7419,After Hours (1985),3|9
7420,Viva Las Vegas (1964),3|17|5
7422,"Love and Anarchy (Film d'amore e d'anarchia, ovvero 'stamattina alle 10 in via dei Fiori nella nota casa di tolleranza...') (1973)",3|6|5
7423,Hitman Hart: Wrestling with Shadows (1998),14
7437,Connie and Carla (2004),3
7438,Kill Bill: Vol. 2 (2004),7|6|9
7439,"Punisher, The (2004)",7|8|9
7440,Paper Clips (2004),14
7441,"Thousand Clouds of Peace, A (Mil nubes de paz cercan el cielo, amor, jamás acabarás de ser amor) (2003)",6|5
7442,Young Adam (2003),8|6|9
7443,This So-Called Disaster (2003),14
7444,13 Going on 30 (2004),3|4|5
7445,Man on Fire (2004),7|8|6|12|9
7446,Clifford's Really Big Movie (2004),1|2
7447,MC5*: A True Testimonial (2002),14
7448,Envy (2004),3
7449,Godsend (2004),6|11|9
7450,Laws of Attraction (2004),3|5
7451,Mean Girls (2004),3
7452,Mickey (2003),8|6
7453,New York Minute (2004),7|10|3
7454,Van Helsing (2004),7|10|4|11
7455,"Mudge Boy, The (2003)",6
7456,Valentin (Valentín) (2002),6
7457,Breakin' All the Rules (2004),3|5
7458,Troy (2004),7|10|6|16
7459,Carandiru (2003),8|6
7460,Coffee and Cigarettes (2003),3|6
7461,"Strayed (égarés, Les) (2003)",6|5
7474,"Boys in the Band, The (1970)",6
7475,Raid (2003),7|8|6|9
7477,Eye See You (D-Tox) (2002),11|9
7478,Swimming to Cambodia (1987),6
7479,Watch on the Rhine (1943),6
7480,Under Fire (1983),6|9|16
7481,Enemy Mine (1985),10|6|13
7482,Enter the Dragon (1973),7|8
7483,Foreign Land (Terra Estrangeira) (1996),7|8|6|5|9
7484,Gimme Shelter (1970),14
7485,Good Morning (Ohayô) (1959),3
7486,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),6|5
7487,Henry & June (1990),6
7488,Berkeley in the '60s (1990),14
7489,"Nasty Girl, The (schreckliche Mädchen, Das) (1990)",3|6
7490,At First Sight (Entre Nous) (Coup de foudre) (1983),6
7491,"Naked Prey, The (1966)",10
7492,Martin (1977),6|11
7493,"Three Faces of Eve, The (1957)",6
7505,"Kingdom, The (Riget) (1994)",6|11|12
7521,Mercy (2000),8|12|9
7523,Desperate Hours (1990),8|6|9
7528,"Passion of Ayn Rand, The (1999)",14|6|5
7537,Du côté de la côte (1958),14
7541,100 Girls (2000),3|5
7560,Fail-Safe (1964),6|9|16
7561,Paperhouse (1988),4|11|9
7562,Dobermann (1997),7|8
7563,"Discovery of Heaven, The (2001)",6
7564,Kwaidan (Kaidan) (1964),11
7565,Cat-Women of the Moon (a.k.a. Rocket to the Moon) (1953),10|13
7566,28 Up (1985),14
7567,Chance (2002),3|6
7568,Love Life (2001),3|5
7569,You Only Live Twice (1967),7|10|13|9
7570,Octopussy (1983),7|10|9
7571,"Blue Gardenia, The (1953)",8|6|19|9
7572,Wit (2001),6
7573,Never Say Never Again (1983),7|10|9
7574,Maborosi (Maboroshi no hikari) (1995),6
7577,"Magic Flute, The (Trollflöjten) (1975)",3|4|17|5
7578,Midnight (1939),3|5
7579,Pride and Prejudice (1940),3|6|5
7580,"Man in the Gray Flannel Suit, The (1956)",6
7581,"Fountainhead, The (1949)",6
7582,Old Acquaintance (1943),6
7583,In This Our Life (1942),6
7584,Woman of the Year (1942),3|5
7585,Summertime (1955),6|5
7586,Soldier of Orange (a.k.a. Survival Run) (Soldaat van Oranje) (1977),6|9|16
7587,"Samouraï, Le (Godson, The) (1967)",8|6|9
7613,White Palace (1990),6
7614,Oklahoma! (1955),17|5|18
7615,Desert Hearts (1985),6
7616,Body Double (1984),12|9
7617,Rooster Cogburn (1975),3|18
7618,Chaplin (1992),6
7619,"Miracle Worker, The (1962)",6
7620,Monster in a Box (1992),3|6
7621,Vengo (2000),6|17
7622,"Midnight (Primeiro Dia, O) (1998)",6
7623,If You Only Knew (2000),3|5
7624,School Ties (1992),6
7625,Girl (1998),6
7626,Switch (1991),3|8|4
7627,Just Write (1997),3
7636,Raising Cain (1992),11|9
7637,Irma Vep (1996),3|6
7638,Buck Privates (1941),3|17
7639,Nice Guys Sleep Alone (1999),3|5
7644,Divorce Iranian Style (1998),14
7645,Iron & Silk (1990),3|6
7646,Rose Red (2002),11|12|9
7647,Noises Off... (1992),3
7648,Wildflowers (1999),6
7650,"Witchfinder General (Conquerer Worm, The) (1968)",11
7657,Versus (2000),7|3|4|11
7669,Pride and Prejudice (1995),6|5
7675,"Canterville Ghost, The (1944)",3|4
7697,"Prince and the Showgirl, The (1957)",3|5
7698,"China Syndrome, The (1979)",6|9
7699,Who the Hell Is Juliette? (¿Quién diablos es Juliette?) (1997),14
7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",7|10|6|9
7701,Look Who's Talking Too (1990),3|5
7702,"Bells of St. Mary's, The (1945)",6
7703,You Light Up My Life (1977),6|5
7704,"Delta Force, The (1986)",7
7705,Pat and Mike (1952),3|5
7706,Animal Crackers (1930),3|17
7707,"He Said, She Said (1991)",3|6|5
7708,Bedazzled (1967),3|4
7713,Cat People (1942),6|11|5|9
7714,Camelot (1967),6|17|5
7716,"Lonely Guy, The (1984)",3
7719,"Comedy of Terrors, The (1964)",3|11
7720,"Four Musketeers, The (1974)",7|10|3|5
7723,Good Guys Wear Black (1978),7
7724,Steel Dawn (1987),7|13
7725,On Deadly Ground (1994),7|10|9
7726,Boy Meets Girl (1998),3|5
7727,Protocol (1984),3
7728,"Postman Always Rings Twice, The (1946)",8|6|19|9
7730,Matinee (1993),3|6
7738,That's The Way I Like It (a.k.a. Forever Fever) (1998),3|6|5
7739,Virtual Sexuality (1999),3|6
7742,Baxter (1989),6|11
7743,Explorers (1985),10|2|13
7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)",6
7748,Pierrot le fou (1965),8|6
7749,Weekend (a.k.a. Le Week-end) (Week End) (1967),6
7750,"Hundred and One Nights, A (Cent et une nuits de Simon Cinéma, Les) (1995)",3
7751,Strange Cargo (1940),6
7752,Seven Girlfriends (1999),3|5
7753,Tuesdays with Morrie (1999),6
7754,Temptation of a Monk (You Seng) (1993),7|10|6|5
7756,Alexander Nevsky (Aleksandr Nevskiy) (1938),7|6|16
7757,Jason and the Argonauts (1963),7|10|4
7758,Same Old Song (On connaît la chanson) (1997),3|6|17
7759,Nostalghia (1983),6
7761,"Soft Skin, The (La peau douce) (1964)",6
7763,Winter Sleepers (Winterschläfer) (2000),6|5
7764,"Driller Killer, The (1979)",6|11
7765,Perfectly Normal (1990),3
7766,Throne of Blood (Kumonosu jô) (1957),7|6|9|16
7767,"Best of Youth, The (La meglio gioventù) (2003)",6
7768,Guncrazy (1992),8|6|5|9
7769,Legend of the Village Warriors (Bangrajan) (2000),7|6|16
7770,Treasure Island (1990),10
7771,Zorba the Greek (Alexis Zorbas) (1964),10|6
7772,Undercurrent (1946),19|9
7773,"Bang, Bang, You're Dead (2002)",6
7774,My Side of the Mountain (1969),10|2
7775,"Thin Blue Lie, The (2000)",6
7781,Twister (1990),3
7782,Sniper (1993),7|6
7783,Don't Tell Anyone (No se lo digas a nadie) (1998),3|6
7784,Ghost in the Machine (1993),11|13|9
7785,"Time for Drunken Horses, A (Zamani barayé masti asbha) (2000)",6
7786,Genghis Blues (1999),14
7787,To Hell and Back (1955),7|6|16
7789,"11'09""01 - September 11 (2002)",6
7790,"Bon Voyage, Charlie Brown (and Don't Come Back!) (1980)",1|2|3
7791,Internal Affairs (1990),8|9
7792,"Parallax View, The (1974)",9
7802,"Warriors, The (1979)",7|10|8|9
7808,Mayerling (1968),6|5
7809,Ambush (Rukajärven tie) (1999),6|5|16
7813,FM (1978),6
7814,Waterloo (1970),7|6|16
7815,True Stories (1986),3|17
7816,North Beach (2000),3|6
7817,Zardoz (1974),4|13
7818,School For Scoundrels (1960),3
7820,"Virgin Spring, The (Jungfrukällan) (1960)",8|6
7821,Ice-Cold in Alex (1958),10|6|16
7822,Mogambo (1953),10|6|5
7823,Demon Lover Diary (1980),14
7824,Second Skin (Segunda Piel) (1999),6|5
7826,"Secret Life of Walter Mitty, The (1947)",3|5|9
7827,Cypher (2002),7|13|9
7828,"Rack, The (1956)",6|16
7831,Another Thin Man (1939),3|8|6|12|5
7832,"Thin Man Goes Home, The (1945)",3|8|12
7833,Shadow of the Thin Man (1941),3|8|12
7834,After the Thin Man (1936),3|8|12|5
7835,Song of the Thin Man (1947),3|8|6|17|12|5
7836,Woodstock (1970),14|17
7837,36 fillette (1988),6|5
7838,"Internecine Project, The (1974)",7|9
7839,Love Crazy (1941),3
7840,Gunga Din (1939),10|3|16
7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",7|3
7845,Tremors II: Aftershocks (1996),3|11|13
7846,Tremors 3: Back to Perfection (2001),3|11|13
7847,"Peanut Butter Solution, The (1985)",2|4
7850,Hallelujah I'm a Bum (1933),17
7872,Getting It Right (1989),3|6
7878,Straight to Hell (1987),3|8|18
7879,Notorious C.H.O. (2002),3
7880,Friday Night (Vendredi Soir) (2002),6
7881,White Zombie (1932),11
7882,The Plague of the Zombies (1966),11
7883,I Walked with a Zombie (1943),6|11
7884,Highway 61 (1991),3
7885,"Vampire Lovers, The (1970)",11
7886,Countess Dracula (1972),11
7887,"Cheerleaders, The (1973)",3
7888,How to Succeed in Business Without Really Trying (1967),3|17
7889,Pat Garrett and Billy the Kid (1973),18
7890,The Left Handed Gun (1958),8|6|18
7891,"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)",6|11|13
7892,"Street Fighter, The (Gekitotsu! Satsujin ken) (1974)",7
7893,Return of the Street Fighter (Satsujin ken 2) (1974),7|8|6
7894,"Duck, You Sucker (1971)",7|18
7895,Bring Me the Head of Alfredo Garcia (1974),8|6|9
7896,Ride the High Country (1962),10|6|18
7897,"Ballad of Cable Hogue, The (1970)",3|18
7898,Junior Bonner (1972),3|6|18
7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),7
7900,Frankenstein Must Be Destroyed (1969),6|11|13
7901,"Haunted Palace, The (1963)",11
7912,Finder's Fee (2001),6|9
7913,"Whip and the Body, The (Frusta e il corpo, La) (1963)",11
7914,Berlin: Symphony of a Great City (Berlin: Die Sinfonie der Großstadt) (1927),14
7915,Samurai Fiction (SF: Episode One) (1998),7|10|3
7916,Gidget (1959),3
7917,Wild in the Streets (1968),6|11|13
7918,"Indian Runner, The (1991)",6
7919,Drunken Angel (Yoidore tenshi) (1948),6|19
7920,Desperate Living (1977),3|8
7921,"Devil's Rain, The (1975)",11
7922,"Valachi Papers,The (1972)",8|6
7923,Rolling Thunder (1977),7|6
7924,Stray Dog (Nora inu) (1949),6|19|9
7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",7|10
7926,High and Low (Tengoku to jigoku) (1963),8|6|19|9
7928,After the Rehearsal (Efter repetitionen) (1984),6
7930,"People Under the Stairs, The (1991)",11|12|9
7931,My New Gun (1992),3
7932,Dark Days (2000),14
7933,"Night in Casablanca, A (1946)",3
7934,Zelig (1983),3
7935,Face to Face (Ansikte mot ansikte) (1976),6|4|11|12
7936,Shame (Skammen) (1968),6|16
7937,"Silence, The (Tystnaden) (1963)",6
7938,Winter Light (Nattvardsgästerna) (1963),6
7939,Through a Glass Darkly (Såsom i en spegel) (1961),6
7940,The Magician (1958),6
7941,Smiles of a Summer Night (Sommarnattens leende) (1955),3|5
7942,Summer with Monika (Sommaren med Monika) (1953),6|5
7943,"Killers, The (1946)",8|19
7944,"Night of the Iguana, The (1964)",6|9
7945,Freud: The Secret Passion (1962),6
7946,Reflections in a Golden Eye (1967),6
7947,Under the Volcano (1984),6
7948,Wise Blood (1979),3|6
7949,"Yakuza, The (1975)",6
7950,"Better Place, A (1997)",6
7951,Nightbreed (1990),4|11
7952,Beyond the Door II (Schock) (Shock) (Suspense) (1977),11
7954,"Baron Blood (Orrori del castello di Norimberga, Gli) (1972)",11
7958,Bloody Mama (1970),8|6
7959,"Trip, The (1967)",6
7976,Ken Park (2002),6
7979,Monterey Pop (1968),14|17
7980,"Bridge Too Far, A (1977)",7|6|16
7981,Infernal Affairs (Mou gaan dou) (2002),8|6|9
7982,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",6|11|12|9
7983,Broadway Danny Rose (1984),3
7984,From Beyond (1986),11|13
7985,The Wonderful Ice Cream Suit (1998),2|3|4
7986,Robot Jox (1990),13
7987,Dolls (1987),11
7988,Space Truckers (1996),3|13
7989,Not of This Earth (1988),13
7990,Rock 'N' Roll High School (1979),3|17
7991,Death Race 2000 (1975),7|13
7992,Cockfighter (1974),6
7993,"Bucket Of Blood, A (1959)",3|11
7994,"Premature Burial, The (1962)",11
7995,"Wild Angels, The (1966)",7|6
8003,Bedlam (1946),6|11
8004,Planet of the Vampires (Terrore nello spazio) (1965),11|13
8007,Pure Country (1992),6|17|5
8008,Brigadoon (1954),4|17|5
8009,Marjorie Morningstar (1958),6
8010,"Power of One, The (1992)",6
8011,"Weather Underground, The (2002)",14
8012,Kikujiro (Kikujirô no natsu) (1999),3|6
8013,I'm with Lucy (2002),3|5
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",6
8015,"Phantom Tollbooth, The (1970)",10|1|2|4
8016,"Getaway, The (1972)",7|8|6|9
8017,10 Rillington Place (1971),8|6|9
8019,Dark Water (Honogurai mizu no soko kara) (2002),6|11|12|9
8024,"Thing Called Love, The (1993)",3|6|5
8025,The Thief (1997),6
8033,How to Steal a Million (1966),3|8|5
8035,"Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)",8|11|9
8037,Non-Stop (1996),7|3|8
8038,Manslaughter (1922),6
8039,Support Your Local Sheriff! (1969),3|18
8040,Brain Donors (1992),3
8041,Passed Away (1992),3
8042,Mean Streets (1973),8|6
8043,Jack the Bear (1993),3|6
8044,I Am a Fugitive from a Chain Gang (1932),8|6|19
8045,Hamburger Hill (1987),7|6|16
8055,"Last Broadcast, The (1998)",11|12|9
8056,Harper (1966),8|6|12
8057,Sweet Bird of Youth (1962),6
8062,Dahmer (2002),6|11|9
8063,Paradise (1991),6
8068,Sundays and Cybele (Les dimanches de Ville d'Avray) (1962),6
8069,Comes a Horseman (1978),6|5|18
8070,Grill Point (Halbe Treppe) (2002),6
8092,Frankenstein Unbound (1990),6|11|13
8093,Shiri (Swiri) (1999),7|6|5|9
8094,Bad Day at Black Rock (1955),6|9|18
8095,"Cucaracha, La (1998)",9
8117,In China They Eat Dogs (I Kina spiser de hunde) (1999),7|3
8118,Delta Force 2 (Delta Force 2: The Colombian Connection) (1990),7|10|9|16
8119,Crossroads (1986),6
8120,29th Street (1991),3|6
8121,"Seducing Doctor Lewis (Grande séduction, La) (2003)",3
8122,City Limits (1984),7|13
8123,Sammy and Rosie Get Laid (1987),3|6
8124,Leaving Normal (1992),3|6
8125,Sunrise: A Song of Two Humans (1927),6|5
8126,Shock Corridor (1963),6
8127,"First $20 Million Is Always the Hardest, The (2002)",3
8128,Au revoir les enfants (1987),6
8129,Sex: The Annabel Chong Story (1999),14
8130,"Girl Next Door, The (1999)",14
8131,Pursuit of Happiness (2001),3|5
8132,Gladiator (1992),7|6
8133,"Inheritance, The (Arven) (2003)",6
8134,Wonderful Days (a.k.a. Sky Blue) (2003),1|13
8136,Indestructible Man (1956),8|11|13
8137,"Wasp Woman, The (1959)",11|13
8138,Attack of the Giant Leeches (1959),11|13
8139,Deranged (1974),11|9
8140,The Cruel Sea (1953),6|16
8141,Sodom and Gomorrah (1962),10|6
8142,Dead or Alive: Hanzaisha (1999),7|8
8143,Lola Montès (1955),6
8147,Charly (1968),6|13
8148,Twice Upon a Time (1983),1|4
8149,"Atlantis, the Lost Continent (1961)",10|13
8153,Lust for Life (1956),6
8154,"Dolce Vita, La (1960)",6
8157,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),1|4|9
8158,Rush (1991),8|6
8167,Captain Blood (1935),7|10|5
8168,"Lift, De (1983)",11|9
8169,*batteries not included (1987),2|3|4|13
8183,Educating Rita (1983),3|6
8187,On Moonlight Bay (1951),3|17
8188,Sansho the Bailiff (Sanshô dayû) (1954),6
8189,Zazie dans le métro (1960),3
8190,"Americanization of Emily, The (1964)",3|6|16
8191,Anne of the Thousand Days (1969),6
8194,Baby Doll (1956),6
8195,"Avventura, L' (Adventure, The) (1960)",6|12|5
8196,Beyond the Valley of the Dolls (1970),3|11
8197,Hiroshima Mon Amour (1959),6|5|16
8198,"1000 Eyes of Dr. Mabuse, The (Die 1000 Augen des Dr. Mabuse) (1960)",8|11|12|9
8199,Ugetsu (Ugetsu monogatari) (1953),6|9
8201,At Play in the Fields of the Lord (1991),6
8202,"Golden Coach, The (Le carrosse d'or) (1953)",3|6|5
8203,"War Is Over, The (Guerre est finie, La) (1966)",6
8206,Mystery of the Wax Museum (1933),11
8207,"Day of the Jackal, The (1973)",8|9
8208,"Razor's Edge, The (1946)",6
8220,"Walking Dead, The (1936)",8|11|13
8221,War of the Buttons (1994),10|2|6
8222,"Other, The (1972)",6|11|12|9
8224,"Dexter the Dragon & Bumble the Bear (a.k.a. Dragon That Wasn't (Or Was He?), The) (Als je begrijpt wat ik bedoel) (1983)",1|2|4
8225,Night of the Living Dead (1990),11
8227,Drums Along the Mohawk (1939),10|16|18
8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",12
8232,I Love You Again (1940),3|6
8235,Safety Last! (1923),7|3|5
8236,While the City Sleeps (1956),6|19
8237,"Way Ahead, The (a.k.a. The Immortal Battalion) (1944)",6|16
8239,Viridiana (1961),3|6
8240,Totally F***ed Up (1993),6
8241,Masterminds (1997),7|3|9
8252,You're a Big Boy Now (1966),3|6
8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),7|10|1|3|8|12
8254,Arizona Dream (1993),3|6|4|5
8255,Chaos (Kaosu) (1999),8|12|9
8256,Queen Christina (1933),6|5
8257,Battleground (1949),7|6|16
